"","Plot.3","Tag","sla","mean.thick","ssl","lar1","lmf","smf","rmf","sp","rgr.h","ini_size","perc.canopy.open","new.rgr.h","Comp1","Comp2","Comp3","sp.number","lma","log_thick","log_ssl","log_lar","log_lmf","log_smf","log_rmf","log_light","log_rgr","log_lma","plot_id","log_ini_size"
"687",109,8,304.18,0.136333333,36.875,80.89893617,0.265957447,0.425531915,0.308510638,"PARACH",0.064538521,32,3.62,1.064538521,-1.458230349,3.370312595,-1.34438939,17,0.003287527,0.101519707449114,-0.0710895040050633,0.138150434974458,-0.182072039639772,0.319314754053874,0.382277231985178,0.752792180883564,-0.920989366822347,-0.856799824215886,46,0.145916930419296
"709",113,10,237.736,0.108333333,27.421875,72.12864078,0.303398058,0.310679612,0.38592233,"PARACH",0.130053128,41,1.73,1.130053128,2.400103183,-0.076769476,0.200334835,17,0.004206347,-0.945003687783599,-0.525472227265562,-0.156615193779303,0.123412704477261,-0.864597864156432,1.04985348426299,-0.624324467780467,-0.14085688191276,0.739546614562922,47,0.878969274744262
"716",114,9,289.6111111,0.101333333,44.08450704,82.31052632,0.284210526,0.373684211,0.342105263,"PARACH",0.149531734,36,1.62,1.149531734,1.289538642,2.193990532,2.33398971,17,0.003452906,-1.24908448535071,0.202857802263511,0.182585953867446,-0.0281137110005272,-0.169672215729207,0.690487777396854,-0.746854046669312,0.0823808292206092,-0.538898557857771,48,0.494296799802946
"725",115,7,272.9857143,0.149333333,13.93129771,45.40752475,0.166336634,0.518811881,0.314851485,"PARACH",0.105360516,30,4.84,1.105360516,-3.377773898,-1.48220325,-0.910931574,17,0.003663195,0.516132559578055,-1.56435444367308,-1.3453760709392,-1.27061224598666,1.06524524671034,0.44294217538457,1.29449909299718,-0.429447150045289,-0.155973803245832,49,-0.0449757685065054
"736",116,13,252.5173077,0.132,26.96629213,80.85529557,0.320197044,0.438423645,0.24137931,"PARACH",0.139761942,46,2.84,1.139761942,1.39009002,1.187390175,2.716956957,17,0.003960125,-0.0455232070871743,-0.551173254664749,0.136764345664684,0.248406483523237,0.431639040378813,-0.349429463682025,0.300183423195796,-0.0291105601967459,0.348852786676568,50,1.21932251710286
"737",116,4,286.8136364,0.1195,41.625,68.58586957,0.239130435,0.579710145,0.18115942,"PARACH",0.125163143,34,2.84,1.125163143,1.39009002,1.187390175,2.716956957,17,0.003486585,-0.498409232806898,0.114790298591353,-0.285990727340868,-0.428685728471013,1.48294408176572,-1.20519741872483,0.300183423195796,-0.197503618260434,-0.476027972406435,50,0.325233057840726
"738",116,12,265.4666667,0.127666667,21.76470588,51.88273616,0.195439739,0.498371336,0.306188925,"PARACH",0.087011377,36,2.84,1.087011377,1.39009002,1.187390175,2.716956957,17,0.003766951,-0.197474740345757,-0.879923023208475,-1.00293707299462,-0.896638141749351,0.913968077735372,0.35975229176511,0.300183423195796,-0.648105712236695,0.0249337200079596,50,0.494296799802946
"739",116,5,200.8692308,0.11,100,100.4346154,0.5,0.307692308,0.192307692,"PARACH",0.057158414,18,2.84,1.057158414,1.39009002,1.187390175,2.716956957,17,0.004978363,-0.875501874855352,1.45936224634732,0.693792621708869,1.28209057349987,-0.900960442755013,-1.02712355120289,0.300183423195796,-1.01186259226613,1.83098521040289,50,-1.55590103116145
"757",118,14,278.025,0.127,42.2972973,109.837037,0.395061728,0.456790123,0.148148148,"PARACH",0.125163143,34,2.4,1.125163143,-0.647788492,0.632064951,0.489024258,17,0.003596799,-0.221308730252933,0.139369663539372,0.923674555195445,0.73572203771106,0.58608683443829,-1.80504043988745,-0.0137822338022928,-0.197503618260434,-0.27444977693941,51,0.325233057840726
"758",118,6,250.61875,0.1205,26.29411765,82.58375286,0.329519451,0.423340961,0.247139588,"PARACH",0.117783036,45,2.4,1.117783036,-0.647788492,0.632064951,0.489024258,17,0.003990124,-0.460473351575482,-0.589897052109799,0.191098781369878,0.314970099954743,0.299887420296012,-0.279106339480876,-0.0137822338022928,-0.283464380004635,0.397733848570406,51,1.15431308166752
"759",118,4,195.7222222,0.162,48.39285714,32.82298137,0.167701863,0.347826087,0.48447205,"PARACH",0.113328685,28,2.4,1.113328685,-0.647788492,0.632064951,0.489024258,17,0.005109282,0.886758179509349,0.345901065805384,-2.17906935942061,-1.25165329349538,-0.439546906169667,1.7279968320844,-0.0137822338022928,-0.335622097479476,1.99911698526302,51,-0.249043590524171
"760",118,3,279.49,0.14,40.71428571,73.55,0.263157895,0.368421053,0.368421053,"PARACH",0.105360516,30,2.4,1.105360516,-0.647788492,0.632064951,0.489024258,17,0.003577946,0.222335189246282,0.0808535578494415,-0.10648748047611,-0.206616030082601,-0.223056055898805,0.911466722318343,-0.0137822338022928,-0.429447150045289,-0.308489617754861,51,-0.0449757685065054
"761",118,5,258.8527778,0.117333333,22.94797688,93.25873749,0.360277136,0.45034642,0.189376443,"PARACH",0.077961541,40,2.4,1.077961541,-0.647788492,0.632064951,0.489024258,17,0.0038632,-0.581704507294855,-0.798708766958933,0.503371430459318,0.521947826766843,0.532619098874452,-1.07292435446339,-0.0137822338022928,-0.757311499151579,0.188351254378717,51,0.805933212283865
"762",118,16,297.6708333,0.125,96.09756098,111.4089669,0.374269006,0.292397661,0.333333333,"PARACH",0.048790164,42,2.4,1.048790164,-0.647788492,0.632064951,0.489024258,17,0.003359415,-0.293568650678281,1.39829636374596,0.960176935810163,0.61031931115858,-1.09284445494833,0.613032742288167,-0.0137822338022928,-1.11567375407779,-0.716691490061062,51,0.950245259649851
"770",119,6,294.8625,0.104,33.84615385,82.2872093,0.279069767,0.377906977,0.343023256,"PARACH",0.36772478,26,2.56,1.36772478,0.302275931,1.365162391,-0.673307185,17,0.003391411,-1.1308367986322,-0.202572921797745,0.181858165124787,-0.0704504771359069,-0.127381840289945,0.698478453678005,0.106589889019375,2.35255680417654,-0.655293444134046,52,-0.468240909690918
"771",119,7,313.3090909,0.123,45.65217391,75.74505495,0.241758242,0.252747253,0.505494505,"PARACH",0.044451763,23,2.56,1.044451763,0.302275931,1.365162391,-0.673307185,17,0.003191736,-0.366994103825427,0.256462805710587,-0.0309456659190614,-0.403337000382754,-1.64127915490991,1.85465819476514,0.106589889019375,-1.16981967822782,-1.04833267234153,52,-0.830875313861534
"774",120,1,237.5625,0.1355,90.90909091,86.38636364,0.363636364,0.5,0.136363636,"PARACH",0.211309094,21,2.88,1.211309094,-1.005334738,0.578009522,2.665056401,17,0.004209419,0.0736086599403248,1.31314902108325,0.306737014381998,0.543473604879983,0.92624703287782,-2.0521991069734,0.326269450689489,0.766161272931934,0.744275296495594,53,-1.09995257131454
"780",121,23,299.8647059,0.136,18.33855799,91.85045045,0.306306306,0.425997426,0.267696268,"PARACH",0.245122458,46,0.73,1.245122458,-2.627256683,-2.299128875,-1.419845195,17,0.003334837,0.0903758221861793,-1.14268572527449,0.464284845428594,0.145539491948438,0.32342958510477,-0.040857332128,-2.23361045863955,1.12579964841237,-0.764253364051565,54,1.21932251710286
"781",121,13,219.2673077,0.145,26.53409091,90.28653846,0.411764706,0.398190045,0.190045249,"PARACH",0.182321557,48,0.73,1.182321557,-2.627256683,-2.299128875,-1.419845195,17,0.004560643,0.382080681657253,-0.575959794774914,0.420170384961219,0.831767926749002,0.0693787745347511,-1.06241213528943,-2.23361045863955,0.449765776572724,1.26334584347075,54,1.34520578059332
"782",121,21,248.1,0.129,37.6344086,106.7643443,0.430327869,0.381147541,0.18852459,"PARACH",0.182321557,36,0.73,1.182321557,-2.627256683,-2.299128875,-1.419845195,17,0.004030633,-0.150177917392941,-0.0398174219126519,0.850788711766685,0.934041973026494,-0.0952473136946277,-1.0863675732524,-2.23361045863955,0.449765776572724,0.463160151436356,54,0.494296799802946
"783",121,22,237.4222222,0.142,41.35802469,111.6238806,0.470149254,0.302238806,0.22761194,"PARACH",0.182321557,36,0.73,1.182321557,-2.627256683,-2.299128875,-1.419845195,17,0.004211906,0.286907610963296,0.104919308833395,0.96512746411888,1.13931408950994,-0.96826243129953,-0.524545933004831,-2.23361045863955,0.449765776572724,0.748100969913781,54,0.494296799802946
"784",121,8,271.1833333,0.115,20.74074074,82.10137615,0.302752294,0.467889908,0.229357798,"PARACH",0.15415068,42,0.73,1.15415068,-2.627256683,-2.299128875,-1.419845195,17,0.003687542,-0.673145031664382,-0.953849836468389,0.17605041588,0.118470774710237,0.676444620882824,-0.501761430891709,-2.23361045863955,0.134762065236718,-0.11306675061347,54,0.950245259649851
"785",121,1,274.31,0.133,18.48360656,103.5981938,0.377668309,0.42364532,0.198686371,"PARACH",0.105360516,40,0.73,1.105360516,-2.627256683,-2.299128875,-1.419845195,17,0.003645511,-0.0111662183208548,-1.13059969306083,0.773457985061792,0.631290069467123,0.302592197052023,-0.929823051513494,-2.23361045863955,-0.429447150045289,-0.187317728651634,54,0.805933212283865
"797",122,11,212.0852941,0.119,16.79310345,64.31125975,0.303232999,0.363433668,0.333333333,"PARACH",0.110000895,48,1.45,1.110000895,-1.805073808,-2.272995844,-1.014469195,17,0.004715084,-0.517496386150546,-1.27774216191144,-0.451296057841575,0.122150535458253,-0.274351214086186,0.613032742288167,-0.953626148091125,-0.374724844905438,1.47905436763281,55,1.34520578059332
"804",124,3,255.7454545,0.109,30.64516129,64.52293578,0.252293578,0.426605505,0.321100917,"PARACH",0.09531018,33,1.37,1.09531018,3.355976032,0.033430282,-1.464677716,17,0.003910138,-0.917075491681287,-0.354984449600791,-0.442854996343176,-0.304403206131357,0.328797861794366,0.501548686482491,-1.05947699327519,-0.548758956777374,0.266574319699557,56,0.236933657635572
"805",124,1,238.55,0.112,29.27272727,86.74545455,0.363636364,0.295454545,0.340909091,"PARACH",0.055569851,37,1.37,1.055569851,3.355976032,0.033430282,-1.464677716,17,0.004191993,-0.793476603377513,-0.425273601976,0.317392770848331,0.543473604879983,-1.05370305493843,0.680043456698588,-1.05947699327519,-1.03150595174322,0.71740585907984,56,0.575337766319961
"806",125,7,264.3823529,0.108,34.58333333,86.76640927,0.328185328,0.370656371,0.301158301,"PARACH",0.176930708,37,1.59,1.176930708,1.808370999,-1.181337613,-1.967527087,17,0.003782401,-0.959032280882624,-0.169518914562886,0.318013223766045,0.305560559676618,-0.200290810434681,0.3103541409753,-0.781717128299918,0.390070712248192,0.0514450758066809,57,0.575337766319961
"807",125,11,295.7666667,0.099333333,57.14285714,102.3092243,0.34591195,0.352201258,0.301886792,"PARACH",0.169899037,32,1.59,1.169899037,1.808370999,-1.181337613,-1.967527087,17,0.003381044,-1.33983060156588,0.600868122775076,0.741296768905352,0.427573666265458,-0.392502573115767,0.317558420701527,-0.781717128299918,0.311793898339891,-0.675123312595648,57,0.145916930419296
"808",125,4,405.4208333,0.101333333,44.21052632,120.1246914,0.296296296,0.422222222,0.281481481,"PARACH",0.16034265,27,1.59,1.16034265,1.808370999,-1.181337613,-1.967527087,17,0.002466573,-1.24908448535071,0.207236836875833,1.15366347829192,0.0684764061352247,0.289928675552436,0.108872294246665,-0.781717128299918,0.204654284099879,-2.7177169432276,57,-0.356612180987425
"809",125,5,268.08125,0.092,25.35433071,107.2325,0.4,0.37,0.23,"PARACH",0.15415068,35,1.59,1.15415068,1.808370999,-1.181337613,-1.967527087,17,0.003730212,-1.68895682428818,-0.645730883084115,0.862028025159934,0.764534652966519,-0.206961248709322,-0.493423912661657,-0.781717128299918,0.134762065236718,-0.0385476627323205,57,0.410972691340399
"810",125,12,295.8545455,0.096,59.55555556,126.1395349,0.426356589,0.348837209,0.224806202,"PARACH",0.109199292,29,1.59,1.109199292,1.808370999,-1.181337613,-1.967527087,17,0.003380039,-1.49521356815769,0.6643101927745,1.27916977843976,0.912538150473128,-0.428622381015739,-0.561531188505161,-0.781717128299918,-0.384161492883299,-0.677048895941772,57,-0.145250125325877
"811",125,2,241.5714286,0.103,47.5,63.81132075,0.264150943,0.377358491,0.358490566,"PARACH",0.09531018,22,1.59,1.09531018,1.808370999,-1.181337613,-1.967527087,17,0.004139562,-1.17482051667209,0.317332684614505,-0.471343071491771,-0.197880110245279,-0.132848066861378,0.829990307795085,-0.781717128299918,-0.548758956777374,0.635882825464897,57,-0.962355192538449
"812",125,6,263.5571429,0.084,70,95.83896104,0.363636364,0.38961039,0.246753247,"PARACH",0.090971778,23,1.59,1.090971778,1.808370999,-1.181337613,-1.967527087,17,0.003794244,-2.10308577649442,0.912195154262284,0.573477269038345,0.543473604879983,-0.0125982995590298,-0.283771365984736,-0.781717128299918,-0.600600637489446,0.0716938001231724,57,-0.830875313861534
"814",126,6,247.0647059,0.11,33.33333333,117.0759582,0.473867596,0.324041812,0.202090592,"PARACH",0.238411023,33,2.03,1.238411023,2.373824174,0.115981152,0.70627527,17,0.004047523,-0.875501874855352,-0.225994411274793,1.08762704557467,1.15758561331393,-0.706115618929825,-0.879165826618006,-0.326064860990736,1.05520019990468,0.490245259355546,58,0.236933657635572
"815",126,1,250.76,0.107666667,28.57142857,125.6592428,0.501113586,0.236080178,0.262806236,"PARACH",0.164303051,33,2.03,1.164303051,2.373824174,0.115981152,0.70627527,17,0.003987877,-0.973104239055393,-0.462473537801671,1.26937017516245,1.28725050008311,-1.89801933109742,-0.0958307218321832,-0.326064860990736,0.249162244429811,0.39408528833018,58,0.236933657635572
"816",126,3,268.525,0.11,12.09912536,74.13266871,0.27607362,0.396728016,0.327198364,"PARACH",0.126751706,42,2.03,1.126751706,2.373824174,0.115981152,0.70627527,17,0.003724048,-0.875501874855352,-1.78066673356773,-0.0862176292922775,-0.0954864861656769,0.0555349608225124,0.557640728869758,-0.326064860990736,-0.179074377977081,-0.049259666483374,58,0.950245259649851
"829",128,11,269.7,0.1225,39.62025316,87.80930233,0.325581395,0.459302326,0.215116279,"PARACH",0.268263987,34,3.29,1.268263987,-0.14920914,-0.527206757,1.372634666,17,0.003707824,-0.385537019090443,0.0390674276682926,0.348704663712616,0.287084377866187,0.606728186887288,-0.692911525823658,0.574511906900765,1.36634664375326,-0.0775392448489061,59,0.325233057840726
"830",128,7,215.86,0.1205,61.73913043,74.43448276,0.344827586,0.264367816,0.390804598,"PARACH",0.054067221,19,3.29,1.054067221,-0.14920914,-0.527206757,1.372634666,17,0.004632632,-0.460473351575482,0.719549802176869,-0.0757806842675898,0.42029144166743,-1.47210472150521,1.08733998709255,0.574511906900765,-1.05011393309952,1.36478772364415,59,-1.39598045024666
"831",128,10,264.5833333,0.2015,44.75409836,25.81300813,0.097560976,0.495934959,0.406504065,"PARACH",0.032789823,31,3.29,1.032789823,-0.14920914,-0.527206757,1.372634666,17,0.003779528,1.88003388945807,0.225983437492177,-2.79621860648047,-2.50808808548167,0.895524430563939,1.20478390100186,0.574511906900765,-1.31649033581964,0.046523370852065,59,0.0520103053243015
"848",130,5,245.1214286,0.1665,49.84126984,50.96584158,0.207920792,0.623762376,0.168316832,"PARACH",0.133531393,32,2.68,1.133531393,-0.502292628,1.490104867,-0.615045046,17,0.004079611,1.01148596537707,0.391142750968472,-1.04873952865067,-0.753056331030877,1.75858738318992,-1.42445087194979,0.192030196611928,-0.100712832810659,0.541392240913708,60,0.145916930419296
"858",131,4,272.5627451,0.115666667,27.35042735,112.2317186,0.411764706,0.404844291,0.183391003,"PARACH",0.194156014,34,1.93,1.194156014,-1.025139956,1.206155033,-0.440723745,17,0.00366888,-0.646831191501673,-0.529474480482626,0.979077556858199,0.831767926749002,0.131751728384042,-1.16869036241277,-0.420282899886158,0.579864515931399,-0.145929584068585,61,0.325233057840726
"864",132,7,253.51,0.118,38.35820896,110.2217391,0.434782609,0.291304348,0.273913043,"PARACH",0.265703166,30,2.43,1.265703166,-0.045406528,0.847497193,0.20821629,17,0.003944618,-0.555912474074152,-0.0105935410899735,0.932655922299863,0.957928750524488,-1.10694303797478,0.0275990676058638,0.00938726368020297,1.33994485987973,0.323439951892825,62,-0.0449757685065054
"865",132,4,262.3363636,0.119333333,39.66666667,74.46967742,0.283870968,0.387096774,0.329032258,"PARACH",0.262364264,26,2.43,1.262364264,-0.045406528,0.847497193,0.20821629,17,0.0038119,-0.504762741883176,0.0408634853492956,-0.0745663839950922,-0.0308864329025252,-0.036957597744446,0.574306861018582,0.00938726368020297,1.30544080360915,0.10176432997785,62,-0.468240909690918
"883",134,6,215.7346154,0.138,47.44680851,90.46935484,0.419354839,0.379032258,0.201612903,"PARACH",0.446287103,25,1.45,1.446287103,-2.299231884,-2.977251388,-0.966215165,17,0.004635325,0.156833636103798,0.315613829802859,0.425366502055048,0.8741323112047,-0.116192050620438,-0.886222481649287,-0.953626148091125,3.08210862167085,1.36855185594181,63,-0.584248336815958
"884",134,5,249.8142857,0.1135,91,107.0632653,0.428571429,0.408163265,0.163265306,"PARACH",0.236388778,19,1.45,1.236388778,-2.299231884,-2.977251388,-0.966215165,17,0.004002974,-0.732913234674595,1.3146823322805,0.85797077244998,0.924555722004469,0.162479659124784,-1.51531260594858,-0.953626148091125,1.03385261858275,0.418559609940456,63,-1.39598045024666
"885",134,7,248.0555556,0.113666667,67.24137931,97.06521739,0.391304348,0.420289855,0.188405797,"PARACH",0.139761942,23,1.45,1.139761942,-2.299231884,-2.977251388,-0.966215165,17,0.004031355,-0.726233426431058,0.850515379574486,0.606136174551147,0.713557096133116,0.272664896343261,-1.08824708769495,-0.953626148091125,-0.0291105601967459,0.464320283887459,63,-0.830875313861534
"888",135,14,339.3666667,0.173,110.8333333,117.4730769,0.346153846,0.461538462,0.192307692,"PARACH",0.074107972,14,1.63,1.074107972,-1.718954674,-2.618786958,-0.79251842,17,0.002946665,1.18582135515675,1.61715347133346,1.09632552307247,0.4291950441878,0.62500650172482,-1.02712355120289,-0.735376345450096,-0.804091711704313,-1.5657966199539,64,-2.29924142148856
"892",136,1,263.175,0.1405,80.52631579,73.44418605,0.279069767,0.441860465,0.279069767,"PARACH",0.182321557,18,4.2,1.182321557,-0.71563447,0.295404374,1.655281121,17,0.003799753,0.23856436651827,1.12710225356682,-0.110185753638103,-0.0704504771359069,0.461026210390803,0.0832139212921018,1.02996867915583,0.449765776572724,0.081091356742553,65,-1.55590103116145
"898",138,6,244.0894737,0.112,31.66666667,106.0911765,0.434640523,0.352941176,0.212418301,"PARACH",0.182321557,36,4.7,1.182321557,1.747554877,-1.086158302,0.548960766,17,0.004096858,-0.793476603377513,-0.304682312115973,0.834540857881691,0.957170656563118,-0.38460436567748,-0.730546261915615,1.23975367882929,0.449765776572724,0.568717289108487,66,0.494296799802946
"899",138,4,238.5383333,0.117,23.44632768,127.7213123,0.535433071,0.305511811,0.159055118,"PARACH",0.16907633,45,4.7,1.16907633,1.747554877,-1.086158302,0.548960766,17,0.004192198,-0.594655511357134,-0.765750485452712,1.31118167489028,1.44089379592162,-0.927725852412975,-1.59321563026212,1.23975367882929,0.302604767305404,0.717722600763854,66,1.15431308166752
"900",138,2,244.7121212,0.105,18.85964912,113.4896794,0.463768116,0.342555995,0.193675889,"PARACH",0.139761942,46,4.7,1.139761942,1.747554877,-1.086158302,0.548960766,17,0.004086434,-1.08727398387062,-1.09970265366396,1.00770977636189,1.10761846023332,-0.497005997763597,-1.00598391179976,1.23975367882929,-0.0291105601967459,0.552215952894806,66,1.21932251710286
"901",138,3,265.0466667,0.101,36.66666667,106.8736559,0.403225806,0.322580645,0.274193548,"PARACH",0.127833372,25,4.7,1.127833372,1.747554877,-1.086158302,0.548960766,17,0.00377292,-1.26408375710332,-0.0797811857025132,0.853417429330514,0.783164353052018,-0.723124331626412,0.030651117109317,1.23975367882929,-0.166540615338183,0.035189065070689,66,-0.584248336815958
"905",139,7,216.9625,0.125666667,41.26760563,91.75506608,0.422907489,0.31277533,0.264317181,"PARACH",0.138150338,31,1.23,1.138150338,0.489021831,0.71417365,2.795606949,17,0.004609091,-0.269354329366039,0.101561756894738,0.461615850977617,0.893698694600693,-0.839296086104914,-0.07873633653012,-1.26053059335676,-0.0475937232760679,1.33178989044277,67,0.0520103053243015
"926",141,10,238.85,0.1535,50.65217391,72.56202532,0.303797468,0.582278481,0.113924051,"PARACH",0.046520016,22,1.9,1.046520016,1.300498339,1.177589965,-0.845009817,17,0.004186728,0.641409583984843,0.415900921010189,-0.141226904585011,0.126464063923182,1.49958097784228,-2.5883153790801,-0.449502096354508,-1.14397860686979,0.709265693723256,68,-0.962355192538449
"932",143,6,248.8454545,0.1285,63.10344828,112.8783505,0.453608247,0.298969072,0.24742268,"PARACH",0.245122458,23,2.8,1.245122458,-2.321524629,2.562487452,0.230021433,17,0.004018558,-0.167856694575772,0.753080877741953,0.993835286188989,1.05624234582907,-1.00919921109271,-0.275692660973166,0.273727368806314,1.12579964841237,0.443726797703008,69,-0.830875313861534
"936",144,10,262.4230769,0.129,17.82608696,74.66245791,0.284511785,0.47979798,0.235690236,"PARACH",0,40,1.96,1,-0.88686615,0.047207355,-1.069563996,17,0.00381064,-0.150177917392941,-1.18616592694601,-0.0679251584871955,-0.0256564983591397,0.771029260708359,-0.420550230372117,-0.391514403122212,-1.73793362959012,0.0996230011652202,70,0.805933212283865
"956",147,1,240.986,0.116333333,18.35016835,68.80945431,0.285532995,0.460659898,0.253807107,"PARACH",0.133531393,40,3.08,1.133531393,2.522816378,-1.998835491,0.863913212,17,0.004149619,-0.620668620346638,-1.1417147896653,-0.277630333588797,-0.0173463364279042,0.617835648657073,-0.199725745059049,0.451492344937486,-0.100712832810659,0.65159982223866,71,0.805933212283865
"965",148,12,259.9363636,0.1105,39.65517241,63.54,0.244444444,0.483333333,0.272222222,"PARACH",0.089612159,35,1.99,1.089612159,1.738162217,0.794362575,0.488253832,17,0.003847095,-0.854856581405236,0.0404188892900697,-0.482288590373683,-0.377708176932368,0.798658623316682,0.00913553689283618,-0.363182913117589,-0.616889822455597,0.161292805961565,72,0.410972691340399
"981",151,11,250.7333333,0.169333333,45.08196721,104.9581395,0.418604651,0.354651163,0.226744186,"PARACH",0.101782694,31,2.07,1.101782694,-1.242573343,1.325831677,-2.046114953,17,0.003988301,1.08830043390279,0.237181134866768,0.806959194263529,0.869979423945019,-0.366414387993513,-0.53593574924837,-0.289671109957757,-0.471796181238061,0.394773914532001,73,0.0520103053243015
"987",152,13,268.4428571,0.104,61.03448276,89.48095238,0.333333333,0.46031746,0.206349206,"PARACH",0.057158414,18,2.4,1.057158414,0.676583351,1.205773072,-0.510915063,17,0.003725188,-1.1308367986322,0.701940217396071,0.397147494582501,0.341660672869939,0.615036959579253,-0.816982791427401,-0.0137822338022928,-1.01186259226613,-0.0472772009525738,74,-1.55590103116145
"993",153,9,272.9571429,0.133,32.48120301,67.04210526,0.245614035,0.605263158,0.149122807,"PARACH",0.048790164,42,1.58,1.048790164,-0.789909251,0.381315598,0.037333416,17,0.003663579,-0.0111662183208548,-0.265721416360248,-0.344470626850238,-0.366637099948903,1.64528295065468,-1.78548724502313,-0.793484489492089,-1.11567375407779,-0.155294863938731,75,0.950245259649851
"996",154,5,263.8117647,0.1185,36.32653061,60.33363229,0.228699552,0.443946188,0.32735426,"PARACH",0.137201122,39,1.22,1.137201122,-5.882088868,2.170383199,1.667169032,17,0.003790582,-0.536663906692609,-0.0940783792667194,-0.615299607666362,-0.53213035504788,0.478749328406366,0.559061114811615,-1.27575615188473,-0.0584923422205742,0.0654394055670024,76,0.731047940483102
"1004",155,13,260.9653846,0.119666667,34.06593407,118.8052529,0.455252918,0.178988327,0.365758755,"PARACH",0.236388778,38,1.96,1.236388778,-6.062326339,0.772055591,-0.74298977,17,0.003831926,-0.492064578816101,-0.19264358136094,1.12529218541432,1.06463665379155,-2.93994699173452,0.889840927079962,-0.391514403122212,1.03385261858275,0.135703165465205,77,0.65421738071773
"1005",155,2,272.15,0.126333333,25.13513514,43.98383838,0.161616162,0.396464646,0.441919192,"PARACH",0.051293294,40,1.96,1.051293294,-6.062326339,0.772055591,-0.74298977,17,0.003674444,-0.245268162852769,-0.659051093616167,-1.42720589795146,-1.33738618855196,0.0530357133233065,1.45386720814548,-0.391514403122212,-1.08453494928322,-0.13611420588173,77,0.805933212283865
"1012",156,9,312.3714286,0.1175,38.45238095,22.3122449,0.071428571,0.448979592,0.479591837,"PARACH",0.149531734,36,1.77,1.149531734,-3.175107887,-3.161608112,-1.40105504,17,0.003201317,-0.575242776594144,-0.00683189243734408,-3.17059946950642,-3.23122525231455,0.521179292323316,1.69780756112436,-0.581691284443343,0.0823808292206092,-1.02891865630173,78,0.494296799802946
"1013",156,7,252.2833333,0.121666667,11.17206983,57.16765189,0.226600985,0.417077176,0.356321839,"PARACH",0.136575535,47,1.77,1.136575535,-3.175107887,-3.161608112,-1.40105504,17,0.003963797,-0.416610706815977,-1.90295768460555,-0.753760422072141,-0.553511486736287,0.24378635574754,0.811896495056144,-0.581691284443343,-0.0656801226967312,0.354855879177644,78,1.28293379120582
"1014",156,10,284.2641026,0.109666667,18.10897436,115.2339427,0.405376344,0.409677419,0.184946237,"PARACH",0.117783036,45,1.77,1.117783036,-3.175107887,-3.161608112,-1.40105504,17,0.003517855,-0.889317590601045,-1.16201234476862,1.04688988035502,0.795501541237057,0.176415188390662,-1.14350961326787,-0.581691284443343,-0.283464380004635,-0.418195751504028,78,1.15431308166752
"1015",156,8,205.0666667,0.122666667,23.97849462,55.05145414,0.268456376,0.44295302,0.288590604,"PARACH",0.112477983,47,1.77,1.112477983,-3.175107887,-3.161608112,-1.40105504,17,0.004876463,-0.379347638800946,-0.731320426025095,-0.850654464222863,-0.160380901729946,0.470320440722174,0.183246907577101,-0.581691284443343,-0.345607025028578,1.69703196944585,78,1.28293379120582
"1016",156,11,266.625,0.106666667,23.43891403,91.72259696,0.344013491,0.416526138,0.239460371,"PARACH",0.085157808,49,1.77,1.085157808,-3.175107887,-3.161608112,-1.40105504,17,0.003750586,-1.01558304858309,-0.766235632382566,0.460706684394193,0.414809187218812,0.238810774592925,-0.373229582642888,-0.581691284443343,-0.670398793371793,-0.0032665745754962,78,1.40619371949676
"1020",157,4,280.4428571,0.119333333,23.36,54.34186851,0.193771626,0.432525952,0.373702422,"PARACH",0.138150338,31,2.19,1.138150338,-4.037115763,-1.597218343,-0.732928253,17,0.003565789,-0.504762741883176,-0.771409272587045,-0.883979930252112,-0.916519477014486,0.380668714308324,0.953908505990281,-0.184566089261125,-0.0475937232760679,-0.330534816767268,79,0.0520103053243015
"1025",158,6,309.8730769,0.1235,27,56.73732394,0.183098592,0.457746479,0.35915493,"PARACH",0.197825743,39,1.42,1.197825743,-1.76824449,-2.012979555,-0.211095575,17,0.003227128,-0.348526413575545,-0.549256854714709,-0.773169954189998,-1.04792546524634,0.593958022481069,0.835511237339255,-0.992619635833119,0.619944851934959,-0.976905434493677,80,0.731047940483102
"1026",158,7,307.2428571,0.129,45.93220339,55.62155172,0.181034483,0.50862069,0.310344828,"PARACH",0.068992871,30,1.42,1.068992871,-1.76824449,-2.012979555,-0.211095575,17,0.003254754,-0.150177917392941,0.265844063592217,-0.824189733756236,-1.07422088371866,0.990581893643448,0.399952756694175,-0.992619635833119,-0.86644614164347,-0.921693617450881,80,-0.0449757685065054
"1033",159,14,271.262963,0.1175,45.23809524,85.36247086,0.314685315,0.440559441,0.244755245,"PARACH",0.200670695,33,3.99,1.200670695,-0.708916317,-0.094902275,0.318594062,17,0.00368646,-0.575242776594144,0.242484779872178,0.276108779501928,0.208133997132101,0.449928536454885,-0.308014191639132,0.934300501095396,0.650932666707121,-0.114967551108828,81,0.236933657635572
"1034",159,4,251.85,0.122333333,23.63128492,71.57842105,0.284210526,0.471052632,0.244736842,"PARACH",0.16907633,45,3.99,1.16907633,-0.708916317,-0.094902275,0.318594062,17,0.003970617,-0.391734826057391,-0.753696337885374,-0.176285735182264,-0.0281137110005272,0.701798566545855,-0.308238403665607,0.934300501095396,0.302604767305404,0.36599067218467,81,1.15431308166752
