"","Plot.3","Tag","sla","mean.thick","ssl","lar1","lmf","smf","rmf","sp","rgr.h","ini_size","perc.canopy.open","new.rgr.h","Comp1","Comp2","Comp3","sp.number","lma","log_thick","log_ssl","log_lar","log_lmf","log_smf","log_rmf","log_light","log_rgr","log_lma","plot_id","log_ini_size"
"656",106,16,203.5941176,0.264666667,18.1884058,91.08157895,0.447368421,0.259398496,0.293233083,"AMOODU",0.109199292,29,2.08,1.109199292,0.471908734,0.353064542,0.655980672,4,0.004911733,0.466895920638672,0.198344575015648,0.943062567036975,0.975186721501866,-1.66593959137773,0.368791421355254,-0.47088063404962,-0.225568031981089,0.00185792674836434,10,-0.7695075456713
"674",108,5,200.4558333,0.254333333,13.22727273,76.57248749,0.381991814,0.300136426,0.31787176,"AMOODU",0.200670695,33,3.38,1.200670695,-0.699226383,1.829668632,-0.961453649,4,0.00498863,0.0748018162950512,-0.393100715767189,0.380491434621862,0.446098830797708,-0.971153162170908,0.686077729340152,0.800178038897704,1.21392316346966,0.094662934614807,11,-0.144207378968874
"675",108,2,191.1123457,0.232666667,12.48175182,54.12622378,0.283216783,0.479020979,0.237762238,"AMOODU",0.171850257,38,3.38,1.171850257,-0.699226383,1.829668632,-0.961453649,4,0.005232524,-0.801814848853712,-0.500828152838677,-0.744273356367783,-0.555880493970481,1.25558318181573,-0.455869897969038,0.800178038897704,0.77256016575789,0.379822557112417,11,0.538520651989476
"676",108,11,205.1765306,0.246666667,10.88328076,96.98054662,0.47266881,0.339764202,0.187566988,"AMOODU",0.149531734,36,3.38,1.149531734,-0.699226383,1.829668632,-0.961453649,4,0.004873852,-0.226542169143657,-0.755304623133509,1.146523361822,1.15942420166646,-0.380471215462965,-1.38843695798698,0.800178038897704,0.423245951511451,-0.0443952121444098,11,0.276870706692738
"677",108,1,169.9942149,0.267666667,7.032374101,84.30040984,0.495901639,0.284836066,0.219262295,"AMOODU",0.139761942,46,3.38,1.139761942,-0.699226383,1.829668632,-0.961453649,4,0.005882553,0.577865003596466,-1.56624117274357,0.692220879429316,1.32011865045772,-1.22036903311993,-0.774423436282668,0.800178038897704,0.268196411382311,1.07937536500498,11,1.46310288634782
"681",109,18,170.2318182,0.279333333,3.696808511,43.09666283,0.253164557,0.436900652,0.309934791,"AMOODU",0.323787077,47,3.62,1.323787077,-1.458230349,3.370312595,-1.34438939,4,0.005874342,0.997899647586861,-2.76036149472909,-1.48307334623756,-0.931548938515995,0.817203647109219,0.586636573708953,0.979768319636344,2.98719960087834,1.07103071966865,12,1.56717883638557
"682",109,1,190.5481481,0.241,11.31687243,44.03537803,0.231098431,0.346647646,0.422253923,"AMOODU",0.143100844,25,3.62,1.143100844,-1.458230349,3.370312595,-1.34438939,4,0.005248017,-0.455356897056432,-0.682759117892937,-1.41321209916398,-1.23696533020468,-0.284939847595085,1.80278551094313,0.979768319636344,0.321334779161388,0.397485234470949,12,-1.48776317834032
"695",110,3,181.6211864,0.274666667,14.39759036,78.40719512,0.431707317,0.404878049,0.163414634,"AMOODU",0.105360516,50,1.17,1.105360516,-3.369990496,-1.767439548,-1.878080341,4,0.005505966,0.83202995753721,-0.235668374688992,0.457258679837389,0.855845985291066,0.454644594613601,-1.93053294354511,-1.97718303065495,-0.288546171854548,0.684135410924943,13,1.86661527158021
"706",113,11,229.8235294,0.248666667,20.34246575,125.4253612,0.545746388,0.23434992,0.219903692,"AMOODU",0.09531018,33,1.73,1.09531018,2.400103183,-0.076769476,0.200334835,4,0.004351165,-0.147037138913449,0.406186103168229,1.98040667224864,1.6408762162969,-2.14962250480952,-0.762936275005969,-0.953237632980647,-0.454471458663352,-0.722105866667857,14,-0.144207378968874
"707",113,6,183.9239264,0.242333333,8.928571429,103.7356401,0.564013841,0.274509804,0.161476355,"AMOODU",0.070617567,44,1.73,1.070617567,2.400103183,-0.076769476,0.200334835,4,0.005437031,-0.401037769110002,-1.12292757825384,1.36483484584002,1.75114047223839,-1.39625147042303,-1.97745726047708,-0.953237632980647,-0.86868656941304,0.608866844502815,14,1.24798546452099
"715",114,11,173.3586957,0.286,13.72,59.24591382,0.341753343,0.371471025,0.286775632,"AMOODU",0.027398974,37,1.62,1.027398974,1.289538642,2.193990532,2.33398971,4,0.005768387,1.23011135339946,-0.32518496468865,-0.451253955743535,0.0733205846617588,0.0444787947201819,0.281220740260509,-1.12522771500715,-1.61721309529665,0.962292290053328,15,0.409463799681005
"724",115,9,173.1574468,0.285,10.20289855,61.19097744,0.353383459,0.393125671,0.25349087,"AMOODU",0.114410351,37,4.84,1.114410351,-3.377773898,-1.48220325,-0.910931574,4,0.005775091,1.19562683681094,-0.875181705056512,-0.346522870610468,0.185393578024083,0.314342982295515,-0.203958226810165,1.74014158700278,-0.140424380100214,0.96923136814034,16,0.409463799681005
"749",117,6,233.2842105,0.253,25.09433962,76.75151515,0.329004329,0.458874459,0.212121212,"AMOODU",0.117783036,27,2.65,1.117783036,0.726379268,-0.320295198,0.940615821,4,0.004286617,0.0230523307078391,0.796018871245894,0.388062792088332,-0.0540033160844114,1.05092795025468,-0.904636453258859,0.163176964252978,-0.0855299436070766,-0.811393854349531,17,-1.11532213679712
"750",117,11,209.2182796,0.200333333,6.894736842,52.05270198,0.248796148,0.457463884,0.293739968,"AMOODU",0.072320662,43,2.65,1.072320662,0.726379268,-0.320295198,0.940615821,4,0.004779697,-2.27491260856044,-1.60294568344996,-0.870918652142565,-0.989841241949624,1.03626399620256,0.375583544753669,0.163176964252978,-0.839812144067889,-0.160935088807533,17,1.13673125088531
"755",118,12,200.245,0.257,15.24752475,85.08994334,0.424929178,0.28611898,0.288951841,"AMOODU",0.054067221,38,2.4,1.054067221,-0.647788492,0.632064951,0.489024258,4,0.004993882,0.177491880598925,-0.12916052476258,0.722444646962032,0.80284674531817,-1.1989644494541,0.310951081840708,-0.09624285788385,-1.15169892103906,0.100949150857099,18,0.538520651989476
"836",129,9,245.2938272,0.232333333,19.13043478,94.80681663,0.386503067,0.376278119,0.237218814,"AMOODU",0.080042708,39,2.35,1.080042708,-0.586196156,1.380570188,-0.358082886,4,0.004076743,-0.815930032792819,0.292113450803601,1.07302667307493,0.485418320557367,0.105719910994305,-0.464868538466679,-0.151360648959835,-0.709464648214144,-1.11129176236093,19,0.664224996262959
"837",129,10,206.590625,0.266,16.55405405,85.53844732,0.414048059,0.273567468,0.312384473,"AMOODU",0.064538521,32,2.35,1.064538521,-0.586196156,1.380570188,-0.358082886,4,0.004840491,0.51636997928576,0.0235065260886975,0.739488962816374,0.715971825961143,-1.41262999749658,0.61759742488611,-0.151360648959835,-0.972127164643552,-0.0854280669659176,19,-0.29312205624807
"838",129,15,188.7306122,0.2575,18.64,72.62670157,0.384816754,0.327225131,0.287958115,"AMOODU",0.039220713,26,2.35,1.039220713,-0.586196156,1.380570188,-0.358082886,4,0.005298557,0.196627590064198,0.243887143850492,0.208964666782689,0.470774612294529,-0.559576363504759,0.29740314288741,-0.151360648959835,-1.40938245362449,0.454742625818692,19,-1.29796061016771
"839",129,11,191.7326087,0.231333333,12.93103448,55.38273155,0.288854003,0.455259027,0.25588697,"AMOODU",0.024692613,41,2.35,1.024692613,-0.586196156,1.380570188,-0.358082886,4,0.005215597,-0.858397328406099,-0.435161792345511,-0.669869033421221,-0.489875628315616,1.01325208203979,-0.166959883540817,-0.151360648959835,-1.66512829198084,0.360465176897047,19,0.906242682768718
"845",130,7,209.4333333,0.24,16.10169492,86.74753452,0.414201183,0.349112426,0.236686391,"AMOODU",0.064538521,32,2.68,1.064538521,-0.502292628,1.490104867,-0.615045046,4,0.004774789,-0.496293835123626,-0.027943051298451,0.78499598083551,0.717210134601549,-0.251193179420107,-0.473705026521149,0.192648176509793,-0.972127164643552,-0.167072732371589,20,-0.29312205624807
"910",140,9,172.42,0.26,13.76383764,97.78071834,0.56710775,0.256143667,0.176748582,"AMOODU",0.205852054,43,2.39,1.205852054,-1.224726463,1.833626365,1.573193331,4,0.005799791,0.291752189202473,-0.319261163432853,1.17316412255414,1.76946133858441,-1.72608191218411,-1.62206632305388,-0.107173973453066,1.29214687542706,0.994728154210101,21,1.13673125088531
"911",140,10,193.1642857,0.252,27.59259259,34.96939655,0.181034483,0.465517241,0.353448276,"AMOODU",0.09531018,33,2.39,1.09531018,-1.224726463,1.833626365,1.573193331,4,0.00517694,-0.0159390842978922,0.972252840222698,-2.16059352310581,-2.05464734083615,1.11938400460256,1.103288056592,-0.107173973453066,-0.454471458663352,0.316021194102604,21,-0.144207378968874
"912",140,11,198.1617021,0.231333333,17.88321168,71.09618321,0.358778626,0.348600509,0.292620865,"AMOODU",0.068992871,30,2.39,1.068992871,-1.224726463,1.833626365,1.573193331,4,0.005046384,-0.858397328406099,0.166921315793533,0.139910068622597,0.23613714966821,-0.258182472959968,0.360572192484267,-0.107173973453066,-0.89627465239718,0.163428858273508,21,-0.605446235823791
"917",141,16,214.36,0.237333333,24.40366972,74.43055556,0.347222222,0.378472222,0.274305556,"AMOODU",0.265703166,30,1.9,1.265703166,1.300498339,1.177589965,-0.845009817,4,0.004665049,-0.606298562320907,0.744193633404546,0.288507356035145,0.126488581288155,0.133412613602486,0.106385450577025,-0.707846158740006,2.17212293345256,-0.305979811686283,22,-0.605446235823791
"918",141,3,197.614,0.274333333,13.51485149,56.67705545,0.286806883,0.38623327,0.326959847,"AMOODU",0.207639365,32,1.9,1.207639365,1.300498339,1.177589965,-0.845009817,4,0.00506037,0.820074474451663,-0.353160724413508,-0.594970026613272,-0.513694714188205,0.230095920702615,0.79693625520689,-0.707846158740006,1.31905221548231,0.17996318464633,22,-0.29312205624807
"919",141,2,166.0380952,0.247333333,20.52631579,54.48125,0.328125,0.37109375,0.30078125,"AMOODU",0.200670695,22,1.9,1.200670695,1.300498339,1.177589965,-0.845009817,4,0.006022714,-0.199969117721265,0.422893365355223,-0.723076774634554,-0.0629661940719231,0.0396389197064069,0.46874126868711,-0.707846158740006,1.21392316346966,1.22004893648634,22,-2.10639298539954
"920",141,13,227.6457143,0.2775,15.4245283,75.02448211,0.329566855,0.399246704,0.271186441,"AMOODU",0.171850257,38,1.9,1.171850257,1.300498339,1.177589965,-0.845009817,4,0.004392791,0.933069425902776,-0.107727953780437,0.314275790506081,-0.0482821222515677,0.387932246228517,0.0614114087415521,-0.707846158740006,0.77256016575789,-0.66522523678703,22,0.538520651989476
"921",141,8,210.375,0.244666667,20.67307692,39.91304348,0.18972332,0.411067194,0.399209486,"AMOODU",0.167054085,26,1.9,1.167054085,1.300498339,1.177589965,-0.845009817,4,0.004753417,-0.306694465898891,0.436123138251597,-1.73188395636625,-1.89764809870299,0.526903003983689,1.58208363458002,-0.707846158740006,0.698058336734295,-0.193873001527534,22,-1.29796061016771
"922",141,5,211.3790698,0.275333333,12.78846154,86.15450237,0.407582938,0.328593997,0.263823065,"AMOODU",0.143100844,30,1.9,1.143100844,1.300498339,1.177589965,-0.845009817,4,0.004730837,0.855897386378075,-0.455749567626861,0.762755539626394,0.66326638082141,-0.539693088788614,-0.0468458648652667,-0.707846158740006,0.321334779161388,-0.2223193143477,22,-0.605446235823791
"923",141,14,216.056,0.251333333,10.4587156,47.20324594,0.218476904,0.4082397,0.373283396,"AMOODU",0.105360516,40,1.9,1.105360516,1.300498339,1.177589965,-0.845009817,4,0.00462843,-0.0420194289519845,-0.829196539703296,-1.18798195562242,-1.42505729454568,0.49402789266738,1.3180131512769,-0.707846158740006,-0.288546171854548,-0.353059633002078,22,0.786746607666071
"924",141,15,200.2474747,0.237,6.859205776,62.30201131,0.311125079,0.348208674,0.340666248,"AMOODU",0.09531018,44,1.9,1.09531018,1.300498339,1.177589965,-0.845009817,4,0.004993821,-0.620135963870818,-1.61253996181864,-0.288183695806893,-0.241132347660317,-0.263539203880453,0.958433582679115,-0.707846158740006,-0.454471458663352,0.100876176779288,22,1.24798546452099
"927",142,2,138.2520958,0.218666667,5.632911392,53.56867749,0.387470998,0.366589327,0.245939675,"AMOODU",0.112477983,47,1.12,1.112477983,-0.190415021,1.087568928,-1.243196125,4,0.007233163,-1.41279877018805,-1.97829464023336,-0.77784350272481,0.493794865006865,-0.0185292193159421,-0.322887253526255,-2.09152427594922,-0.171950864394982,2.3141410880452,23,1.56717883638557
"975",150,6,210.5546512,0.241,18.69565217,79.41973684,0.377192982,0.353070175,0.269736842,"AMOODU",0.15415068,35,1.48,1.15415068,-0.867999654,1.654130408,-0.821398633,4,0.004749361,-0.455356897056432,0.249423053614612,0.498859446810585,0.403759839366889,-0.197500731096213,0.0403335044760862,-1.36185304109068,0.496091815197758,-0.198972785608944,24,0.140542109732836
"976",151,7,201.2515152,0.252333333,16.09195402,74.76135084,0.371482176,0.326454034,0.30206379,"AMOODU",0.223143551,30,2.07,1.223143551,-1.242573343,1.325831677,-2.046114953,4,0.004968907,-0.00292479346474885,-0.0290667741532551,0.302884688616239,0.352667111862283,-0.570813482951119,0.485474509627921,-0.483497518109391,1.55078779634372,0.0709968717556179,25,-0.605446235823791
"977",151,8,190.6745098,0.236,11.59695817,40.97359551,0.21488764,0.369382022,0.415730337,"AMOODU",0.054067221,38,2.07,1.054067221,-1.242573343,1.325831677,-2.046114953,4,0.00524454,-0.661765283486204,-0.637360226195386,-1.64685954277786,-1.48053374135219,0.0176180179034101,1.74155420999231,-0.483497518109391,-1.15169892103906,0.393525849144121,25,0.538520651989476
"986",152,6,212.9470588,0.235,18.33333333,42.09418605,0.197674419,0.558139535,0.244186047,"AMOODU",0.087011377,36,2.4,1.087011377,0.676583351,1.205773072,-0.510915063,4,0.004696003,-0.703571373566363,0.213082354015645,-1.55938045349393,-1.76015599640142,1.98367701614924,-0.351028673779314,-0.09624285788385,-0.592631623567459,-0.266470623758135,26,0.276870706692738
"1001",155,18,373.0133333,0.223333333,9.171974522,156.5612258,0.419720187,0.313790806,0.266489007,"AMOODU",0.16907633,45,1.96,1.16907633,-6.062326339,0.772055591,-0.74298977,4,0.002680869,-1.20489594343696,-1.07298270472825,2.6993097986937,0.761539205236448,-0.759250146388006,-0.00730583215945617,-0.626451052301275,0.729508349925516,-3.61539097252356,27,1.35673937060688
"1041",161,5,189.6236842,0.2645,39.03225806,91.21139241,0.481012658,0.392405063,0.126582278,"AMOODU",0.167054085,26,2.58,1.167054085,1.511004734,1.962850111,-1.853401714,4,0.005273603,0.460694132021052,1.61631955566681,0.947680136547418,1.21802733027032,0.305604290055382,-2.93492219501779,0.0930925166375027,0.698058336734295,0.426540512715167,28,-1.29796061016771
"1042",162,7,221.5285714,0.239666667,33.58208955,84.73770492,0.382513661,0.366120219,0.25136612,"AMOODU",0.083381609,25,2.45,1.083381609,1.604315879,1.462359049,-0.46007386,4,0.00451409,-0.509977380854217,1.33704245059698,0.708995568778629,0.450670863609936,-0.0246281187748222,-0.23706037746214,-0.0422615974857409,-0.653392626262002,-0.502497036457861,29,-1.48776317834032
"1052",164,9,297.0777778,0.231,38.28947368,70.36052632,0.236842105,0.5,0.263157895,"AMOODU",0.068992871,30,1.65,1.068992871,2.975966698,-0.261503124,1.017212324,4,0.003366122,-0.872593883976628,1.58064119678086,0.106187609465975,-1.1547471981515,1.45974293473522,-0.0567736448187831,-1.07718969978432,-0.89627465239718,-2.2555582741084,30,-0.605446235823791
"1064",168,5,145.7410714,0.214666667,16.32978723,41.9255137,0.287671233,0.321917808,0.390410959,"AMOODU",0.09531018,33,1.66,1.09531018,2.166396619,1.029427614,-1.186187898,4,0.006861484,-1.59456367572657,-0.0018225608530222,-1.57239793354083,-0.503616974074494,-0.637461625301784,1.49443932101865,-1.06137093035512,-0.454471458663352,1.99898992182004,31,-0.144207378968874
"1086",176,9,198.590625,0.271333333,18.82352941,76.87379032,0.387096774,0.377016129,0.235887097,"AMOODU",0.105360516,40,1.32,1.105360516,-0.737026583,2.41869472,-0.220079756,4,0.005035484,0.711816969653861,0.262081252037258,0.393223855253057,0.490558787407352,0.115052629338997,-0.487008094061085,-1.66137915459985,-0.288546171854548,0.15051101354602,32,0.786746607666071
"1108",179,2,242.6606061,0.275,25.66666667,75.78359621,0.312302839,0.539432177,0.148264984,"AMOODU",0.126751706,42,1.33,1.126751706,-3.149285617,1.291405657,2.270923805,4,0.004120982,0.843970904506377,0.837894638108145,0.34691575570439,-0.228478641353058,1.82129720280502,-2.31313803909715,-1.64162058250782,0.0596437948586198,-1.04681242409651,33,1.02285905224937
"1154",188,3,214.0636364,0.2555,33.79746835,68.65014577,0.320699708,0.2303207,0.448979592,"AMOODU",0.15415068,28,2.38,1.15415068,-1.940944884,0.243123611,0.149059256,4,0.004671508,0.119860577964535,1.34891397787032,0.0264009853472935,-0.139623190349483,-2.23222574383521,2.04413393807538,-0.118150921925977,0.496091815197758,-0.297714047697786,34,-0.939326554181305
"1188",193,6,132.2474771,0.258,4.051647373,55.3004156,0.418158568,0.359015345,0.222826087,"AMOODU",0.040821995,50,1.29,1.040821995,-1.014233773,0.682162527,-2.042889299,4,0.007561581,0.215726178828252,-2.59016515955327,-0.674691465751338,0.74905556948155,-0.117966765111437,-0.711017950121957,-1.72156567596272,-1.38141327630279,2.57941543082057,35,1.86661527158021
"1223",200,8,270.255,0.218333333,21.07784431,61.5965812,0.227920228,0.475783476,0.296296296,"AMOODU",0.080042708,39,3.39,1.080042708,-0.49908396,0.719783307,-0.965846808,4,0.003700209,-1.42781835984566,0.472129843230006,-0.32510320166531,-1.28334257172117,1.22328278689235,0.409660028301775,0.807912160845687,-0.709464648214144,-1.69023885624688,36,0.664224996262959
"1224",200,7,171.573494,0.252666667,7.668711656,53.17625093,0.309932786,0.486930545,0.203136669,"AMOODU",0.040821995,50,3.39,1.040821995,-0.49908396,0.719783307,-0.965846808,4,0.005828406,0.0100723557642345,-1.40538419118598,-0.801681878766811,-0.253991079564028,1.33358728606234,-1.07483665535951,0.807912160845687,-1.38141327630279,1.02413081583661,36,1.86661527158021
"1227",201,14,219.075,0.266,24.42748092,91.82784431,0.419161677,0.392215569,0.188622754,"AMOODU",0.121360857,35,2.67,1.121360857,-1.508697372,0.687495833,0.283115771,4,0.004564647,0.51636997928576,0.746004617677946,0.969518505960408,0.757079800485719,0.303303663264147,-1.36636321174977,0.182861255297602,-0.0274774322673565,-0.435959801482214,37,0.140542109732836
